unique_id,ds,LSTM,NBEATS,NHITS,PatchTST,TimeMixer,TimesNet,Informer,TFT
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-04,452.4082,476.2791,476.84262,449.56546,489.83322,486.66537,494.77448,475.93896
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-05,424.27695,428.55075,449.17087,439.3911,439.06305,453.38797,453.92413,431.7039
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-06,421.55713,444.8404,468.17087,471.00174,481.1165,469.10852,439.40073,433.81268
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-07,445.2753,457.5513,484.80365,472.61035,489.6431,480.62494,455.46832,451.1391
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-08,592.8339,568.94775,629.7083,627.2376,635.8835,606.3875,612.63464,575.6429
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-09,786.07025,795.22864,822.50635,849.7178,855.3544,832.35187,831.7714,822.00604
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-10,662.5946,687.1852,696.982,674.4818,705.6162,727.6453,734.5234,756.6242
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-11,436.0759,466.95883,478.5503,451.44412,472.71964,464.3343,476.37378,481.51837
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-12,414.54843,428.90887,455.3908,433.81586,441.02402,432.3293,409.60306,432.23816
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-13,402.4045,438.03433,459.4991,460.9337,458.73837,440.5175,398.1922,428.39487
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-14,429.1418,443.3046,483.85388,468.47476,482.13843,457.8287,432.13635,441.09384
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-15,570.44824,576.7279,611.95447,605.8322,639.30634,597.22015,572.72845,562.69073
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-16,766.6086,816.5057,820.3203,837.5013,866.50275,810.8378,797.64685,806.0245
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-17,637.8388,679.64166,685.55994,681.75323,699.1409,670.4423,705.5739,739.1203
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-18,424.5136,442.85782,457.50375,446.6852,460.11984,445.39795,466.47232,479.6989
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-19,402.6033,411.00763,443.4578,446.1737,457.43744,441.81277,398.0558,430.0654
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-20,403.56418,432.22833,471.31174,453.40964,467.60757,464.72226,392.92633,425.36813
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-21,427.3421,441.39694,490.1812,469.3826,508.74707,477.2874,433.62253,436.9589
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-22,572.87854,564.9397,632.1361,626.4148,663.65424,625.489,575.4678,550.91815
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-23,761.4927,775.83105,840.36053,830.09125,851.8699,814.0658,803.1516,788.87006
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_1,2016-04-24,627.0113,675.3848,704.2798,655.5141,686.39844,690.5533,734.58484,732.15796
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_2,2016-03-28,132.08853,133.52089,140.09074,138.7818,127.55117,126.284775,129.50078,133.28421
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_2,2016-03-29,125.386444,128.68016,131.47275,134.47845,123.304794,123.57124,124.87568,127.0476
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_2,2016-03-30,127.46396,130.0977,140.11752,134.26967,125.20127,123.48588,125.19441,127.99003
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_2,2016-03-31,135.09062,137.65858,144.71075,140.52393,141.36444,136.64818,133.06664,135.81319
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-01,174.61162,168.98831,179.54771,173.75594,176.18692,174.54568,171.34685,167.42326
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-02,220.0525,220.64334,225.45914,220.79063,223.95192,225.54982,222.42094,227.26294
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-03,183.07478,193.34077,195.37663,190.50172,197.77077,212.08481,213.6491,204.07906
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-04,134.05273,139.6746,147.29375,137.71605,138.59918,141.90231,143.49084,136.69814
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-05,126.45117,129.09506,137.73592,132.41965,129.49646,132.17287,131.67702,129.61891
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-06,127.123215,133.05902,139.92558,138.15434,138.07056,133.66833,129.454,131.49178
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-07,135.13489,136.29124,142.23055,135.91017,138.42741,136.84592,131.34721,136.62389
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-08,174.60332,160.83963,176.0039,171.84549,172.64821,167.13882,170.15497,166.97371
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-09,218.28754,211.61662,223.25768,221.2296,219.70149,222.67526,228.97876,227.22873
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-10,184.41032,188.63469,196.34729,191.88713,192.35995,206.43282,211.0105,211.04677
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-11,132.8287,139.33882,148.16727,142.42943,137.73405,135.60324,141.48529,140.24313
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-12,127.37117,130.66847,138.06633,131.67424,130.98041,127.741844,125.005356,131.20403
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-13,125.16323,128.73514,138.12909,135.793,126.64939,125.53755,122.01068,131.47551
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-14,133.57837,133.4285,142.16954,135.15723,135.75192,129.21596,130.05815,135.18648
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-15,171.18483,161.65645,172.1129,166.38092,173.40071,170.14096,154.45328,164.97012
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-16,215.87457,217.0977,222.72275,225.82951,220.71513,220.15701,225.22795,226.10062
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-17,181.1533,188.01715,193.6162,195.67596,189.85161,196.85428,179.49799,210.7847
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-18,130.23416,135.79713,144.08775,141.89026,138.72739,134.12318,139.68413,140.87477
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-19,125.60294,129.99146,134.89131,136.93283,133.99707,130.17328,121.953125,131.35074
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-20,126.093796,131.72098,141.31152,136.22256,138.76013,134.09583,121.24026,131.09662
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-21,133.26459,135.51346,142.60342,141.71931,148.92528,137.6672,131.26907,134.25076
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-22,172.08266,161.70065,175.45734,176.87544,185.00557,173.45285,164.63084,162.78496
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-23,214.95558,211.07199,226.44032,222.21576,220.09384,220.26645,224.8106,224.55841
USA/WI/WI_1/HOUSEHOLD/HOUSEHOLD_2,2016-04-24,176.31847,192.62183,197.92172,188.35751,185.60158,198.87796,210.40274,211.80612
USA/WI/WI_2,2016-03-28,4063.113,3746.2473,4121.636,4079.995,4068.92,3874.707,4287.7812,4032.9236
USA/WI/WI_2,2016-03-29,4089.4336,3815.2039,4031.467,3968.511,3953.488,3817.7048,4170.58,3937.0183
USA/WI/WI_2,2016-03-30,4220.376,4104.318,4187.5737,4092.1455,4071.0051,4070.0015,4291.618,4034.0547
USA/WI/WI_2,2016-03-31,4532.6533,4727.9023,4694.6895,4674.723,4644.1655,4544.9414,4944.3823,4394.715
USA/WI/WI_2,2016-04-01,5355.722,5561.6064,5398.5527,5592.8364,5248.364,5166.0767,5386.5854,5209.5957
USA/WI/WI_2,2016-04-02,5965.695,6375.7354,6178.6465,6331.503,6017.9717,6126.068,6159.5586,5836.061
USA/WI/WI_2,2016-04-03,5416.8003,6099.341,6237.5645,5939.1196,6081.5415,6071.317,6028.8467,5755.504
USA/WI/WI_2,2016-04-04,4787.647,5466.577,5655.3765,5107.0347,5399.7725,5311.0415,5369.0923,5354.5913
USA/WI/WI_2,2016-04-05,4673.2285,5588.0054,5434.431,4861.239,5010.2725,5056.6226,5119.7676,5307.945
USA/WI/WI_2,2016-04-06,4868.033,5446.149,5725.9854,5072.9053,5263.6313,5335.097,5017.329,5303.397
USA/WI/WI_2,2016-04-07,5111.9756,5602.9414,5688.4897,5103.4033,5229.4756,5350.086,5195.6084,5305.1367
USA/WI/WI_2,2016-04-08,5808.0635,5892.803,5942.1396,5550.4644,5697.0396,5627.4873,5591.1255,5709.5684
USA/WI/WI_2,2016-04-09,6293.354,6514.382,6750.4067,6504.3975,6190.869,6241.1064,6057.2954,6217.598
USA/WI/WI_2,2016-04-10,5632.2974,6153.699,6525.5693,5897.6504,6009.25,6128.821,5945.1904,6043.921
USA/WI/WI_2,2016-04-11,4864.3525,5465.6875,5582.882,5178.5225,5256.6807,5318.0474,5218.921,5400.348
USA/WI/WI_2,2016-04-12,4648.536,5472.9175,5645.696,5273.9775,5405.844,5191.5913,4838.142,5129.399
USA/WI/WI_2,2016-04-13,4555.1323,5372.674,5618.343,5468.5425,5184.646,5119.0166,4539.0586,4947.3975
USA/WI/WI_2,2016-04-14,4676.209,5342.1997,5507.517,5285.1357,5354.437,4920.502,4655.7827,4815.3887
USA/WI/WI_2,2016-04-15,5351.9473,5759.668,5692.6953,6058.2935,5645.387,5520.828,5148.72,5100.812
USA/WI/WI_2,2016-04-16,5782.8354,6085.9795,6419.3604,6422.9956,5889.7637,5911.158,5704.504,5529.3516
USA/WI/WI_2,2016-04-17,5072.886,5321.692,5688.2266,5197.29,5355.0254,5218.5347,5479.329,5195.0776
USA/WI/WI_2,2016-04-18,4179.736,4469.1416,4809.738,4620.189,4761.295,4453.145,4469.7085,4474.3076
USA/WI/WI_2,2016-04-19,4084.4768,4250.3804,4528.8633,4350.5,4601.8457,4221.7715,4154.014,4247.511
USA/WI/WI_2,2016-04-20,3993.9797,4016.367,4382.039,4050.812,4314.219,4190.0063,4010.2727,4159.2563
USA/WI/WI_2,2016-04-21,4235.5547,4160.855,4410.704,4257.12,4562.166,4219.8906,4154.589,4131.2583
USA/WI/WI_2,2016-04-22,4933.158,4603.362,4803.9727,4942.844,4948.694,4709.778,4600.7344,4427.8203
USA/WI/WI_2,2016-04-23,5447.257,5123.8433,5425.1226,5405.052,5166.9707,4986.5327,5083.181,4843.319
USA/WI/WI_2,2016-04-24,4698.469,4747.4185,4964.7163,4704.1616,4924.315,4621.1978,4802.2217,4584.386
USA/WI/WI_2/FOODS,2016-03-28,2888.219,2796.1558,2895.9314,2877.3538,2881.638,2710.1323,2957.8809,2861.672
USA/WI/WI_2/FOODS,2016-03-29,2895.865,2644.572,2777.1355,2742.5261,2781.6985,2624.6382,2849.5884,2711.6042
USA/WI/WI_2/FOODS,2016-03-30,2966.79,2654.7751,2785.9336,2679.5686,2767.2195,2752.249,2865.5159,2770.0752
USA/WI/WI_2/FOODS,2016-03-31,3146.295,2990.0266,3073.8965,3154.5527,3149.196,3066.7693,3358.192,3017.8413
USA/WI/WI_2/FOODS,2016-04-01,3709.7532,3576.4636,3588.3938,3866.78,3538.9036,3474.168,3757.4631,3575.9182
USA/WI/WI_2/FOODS,2016-04-02,4214.838,4323.703,4280.4214,4367.0195,4211.8,4308.7246,4407.933,4073.346
USA/WI/WI_2/FOODS,2016-04-03,4089.1104,4331.807,4645.6953,4400.379,4473.747,4455.4204,4499.7886,4182.406
USA/WI/WI_2/FOODS,2016-04-04,3633.246,4101.172,4250.494,3884.558,4016.2725,3998.086,4051.1255,3955.5928
USA/WI/WI_2/FOODS,2016-04-05,3543.631,4172.961,4099.708,3654.727,3716.5657,3750.8596,3830.9568,3912.7188
USA/WI/WI_2/FOODS,2016-04-06,3708.578,4142.543,4334.7354,3924.6409,3903.487,3999.8008,3679.3608,3936.7583
USA/WI/WI_2/FOODS,2016-04-07,3826.8298,4221.1875,4238.5044,3952.0747,3811.8247,3924.4238,3752.9329,3938.3088
USA/WI/WI_2/FOODS,2016-04-08,4243.626,4271.18,4300.317,4157.4175,4122.78,4059.4678,3960.7183,4160.17
USA/WI/WI_2/FOODS,2016-04-09,4655.8145,4777.7524,4996.3423,4911.311,4556.2754,4560.5137,4342.555,4524.2617
USA/WI/WI_2/FOODS,2016-04-10,4446.9673,4672.146,5039.546,4630.5723,4677.5674,4592.569,4523.4727,4576.2256
USA/WI/WI_2/FOODS,2016-04-11,3830.3496,4152.5137,4328.814,4053.6692,4041.091,4068.9724,4072.5796,4207.3584
USA/WI/WI_2/FOODS,2016-04-12,3609.7275,4186.9736,4399.8726,4115.0493,4111.3267,3954.3901,3706.9004,3976.2542
USA/WI/WI_2/FOODS,2016-04-13,3486.1975,4093.612,4355.7754,4195.5,3916.2844,3869.2327,3380.249,3831.5498
USA/WI/WI_2/FOODS,2016-04-14,3470.0244,3960.1262,4131.117,4024.0342,4012.1792,3620.3162,3433.6067,3682.9446
USA/WI/WI_2/FOODS,2016-04-15,3827.2007,4190.7515,4170.4053,4628.9067,4152.734,3991.9304,3673.8892,3769.5366
USA/WI/WI_2/FOODS,2016-04-16,4180.6636,4472.3677,4758.2246,4842.709,4332.105,4287.1367,4035.3062,4046.094
USA/WI/WI_2/FOODS,2016-04-17,3845.4028,4122.574,4393.509,3953.2905,4027.4746,3935.1953,4043.1135,3959.7373
USA/WI/WI_2/FOODS,2016-04-18,3110.4263,3482.6023,3679.5657,3591.639,3580.9077,3355.4849,3373.5676,3416.9277
USA/WI/WI_2/FOODS,2016-04-19,2978.3506,3082.577,3395.1597,3229.4338,3377.1306,3086.758,3019.041,3153.3604
USA/WI/WI_2/FOODS,2016-04-20,2845.1272,2899.9458,3136.9949,2830.9893,3057.5103,2976.1433,2826.2917,3021.813
USA/WI/WI_2/FOODS,2016-04-21,2948.7224,2847.5188,3064.85,2976.5063,3150.179,2896.9385,2858.4124,2935.7883
USA/WI/WI_2/FOODS,2016-04-22,3299.4849,3102.5608,3247.8425,3470.5352,3415.1577,3187.021,3096.7263,3058.0647
USA/WI/WI_2/FOODS,2016-04-23,3733.353,3491.0425,3733.1023,3755.5173,3568.551,3365.6348,3371.5415,3349.1223
USA/WI/WI_2/FOODS,2016-04-24,3422.7957,3345.804,3619.5095,3390.5986,3582.0562,3281.0989,3466.0251,3254.8474
USA/WI/WI_2/FOODS/FOODS_1,2016-03-28,321.2995,284.77847,316.60165,318.49423,293.717,298.74567,338.12164,332.52917
USA/WI/WI_2/FOODS/FOODS_1,2016-03-29,318.40714,289.3188,318.6191,328.27164,303.3415,310.4611,335.63843,329.06583
USA/WI/WI_2/FOODS/FOODS_1,2016-03-30,325.48877,301.3739,323.67535,329.36862,314.6438,317.54663,336.62424,332.3761
USA/WI/WI_2/FOODS/FOODS_1,2016-03-31,348.33023,324.0813,340.51352,338.90448,333.11682,318.6767,365.7159,347.29135
USA/WI/WI_2/FOODS/FOODS_1,2016-04-01,417.73087,368.56403,381.8156,397.3304,374.83762,373.95193,379.9418,397.6876
USA/WI/WI_2/FOODS/FOODS_1,2016-04-02,482.27982,422.0177,425.44357,450.9291,416.58813,453.3307,431.78125,447.0592
USA/WI/WI_2/FOODS/FOODS_1,2016-04-03,422.2647,389.22388,383.963,407.32086,397.40878,420.98395,430.45224,414.74597
USA/WI/WI_2/FOODS/FOODS_1,2016-04-04,351.21173,341.70056,345.08932,349.8916,342.1773,341.9903,390.42828,359.60126
USA/WI/WI_2/FOODS/FOODS_1,2016-04-05,337.47583,339.46878,332.80014,326.40112,332.66498,341.9963,363.53857,351.33475
USA/WI/WI_2/FOODS/FOODS_1,2016-04-06,342.8281,339.1727,340.57092,336.0027,341.96732,355.11694,351.71783,352.0991
USA/WI/WI_2/FOODS/FOODS_1,2016-04-07,358.7686,344.19675,341.84558,330.2051,334.05023,347.7561,349.51926,355.7961
USA/WI/WI_2/FOODS/FOODS_1,2016-04-08,425.37387,374.11557,381.1304,367.14343,360.71606,373.04178,388.3729,393.88995
USA/WI/WI_2/FOODS/FOODS_1,2016-04-09,482.9058,416.20352,438.72107,433.4689,409.61108,436.806,436.21396,441.3506
USA/WI/WI_2/FOODS/FOODS_1,2016-04-10,417.904,376.39038,403.79,397.52414,394.34067,412.62543,431.1484,414.46442
USA/WI/WI_2/FOODS/FOODS_1,2016-04-11,342.35693,344.49222,361.37796,352.4162,349.0291,360.62155,369.31232,354.0795
USA/WI/WI_2/FOODS/FOODS_1,2016-04-12,324.87595,343.63486,371.4831,352.66562,369.24237,371.83218,337.89047,340.88257
USA/WI/WI_2/FOODS/FOODS_1,2016-04-13,319.65125,344.4898,373.62067,364.44525,351.29913,367.78552,323.59686,337.79773
USA/WI/WI_2/FOODS/FOODS_1,2016-04-14,333.96637,350.6686,366.35916,344.93466,361.93933,348.47464,336.4679,338.6981
USA/WI/WI_2/FOODS/FOODS_1,2016-04-15,401.1183,367.26758,394.17462,382.76508,380.80975,386.57916,377.3581,375.6551
USA/WI/WI_2/FOODS/FOODS_1,2016-04-16,457.33554,412.60193,446.55826,442.05325,398.58606,419.88214,428.11176,424.1172
USA/WI/WI_2/FOODS/FOODS_1,2016-04-17,396.95486,360.98865,384.717,383.67093,359.56213,363.4738,410.914,395.17252
USA/WI/WI_2/FOODS/FOODS_1,2016-04-18,317.6685,311.52478,341.12152,326.67664,337.8193,337.38956,346.86966,336.18225
USA/WI/WI_2/FOODS/FOODS_1,2016-04-19,307.49185,321.78336,338.2102,321.1315,340.7377,339.19702,320.7014,324.14
USA/WI/WI_2/FOODS/FOODS_1,2016-04-20,306.5651,319.12134,342.4947,324.04474,346.0436,345.18207,314.83704,323.9517
USA/WI/WI_2/FOODS/FOODS_1,2016-04-21,327.0682,330.86914,345.67902,336.36258,351.58514,347.93387,329.36343,329.051
USA/WI/WI_2/FOODS/FOODS_1,2016-04-22,398.8034,352.96893,385.91016,378.31598,396.042,386.53012,368.91833,367.3378
USA/WI/WI_2/FOODS/FOODS_1,2016-04-23,455.53528,397.98392,429.79535,439.88684,413.5935,410.4901,420.00345,416.57706
USA/WI/WI_2/FOODS/FOODS_1,2016-04-24,388.46225,354.54105,373.31757,378.2229,365.70917,364.9383,410.52457,391.0907
USA/WI/WI_2/FOODS/FOODS_2,2016-03-28,746.2043,694.69086,760.93225,739.2643,776.8779,718.5413,718.2337,742.3297
USA/WI/WI_2/FOODS/FOODS_2,2016-03-29,776.59503,675.6682,743.7564,684.2407,758.3341,695.8984,729.5243,670.89294
USA/WI/WI_2/FOODS/FOODS_2,2016-03-30,787.4913,649.4277,740.8704,646.1874,723.86224,728.39075,739.96576,689.8654
USA/WI/WI_2/FOODS/FOODS_2,2016-03-31,841.8584,768.4142,835.3333,814.62256,858.9033,806.7199,817.6497,778.6987
USA/WI/WI_2/FOODS/FOODS_2,2016-04-01,972.23315,971.17535,999.75073,1072.0107,968.82275,958.4923,1104.5259,909.1408
USA/WI/WI_2/FOODS/FOODS_2,2016-04-02,1058.3864,1216.1029,1264.9357,1225.9253,1222.948,1210.2279,1252.3718,1058.4121
USA/WI/WI_2/FOODS/FOODS_2,2016-04-03,1066.8212,1288.2316,1440.7932,1367.686,1365.1322,1282.9958,1364.0753,1161.1099
USA/WI/WI_2/FOODS/FOODS_2,2016-04-04,1010.93713,1316.8009,1365.074,1248.7732,1311.9524,1260.2073,1343.871,1187.24
USA/WI/WI_2/FOODS/FOODS_2,2016-04-05,990.9053,1329.092,1331.4482,1219.876,1200.712,1183.7924,1306.3027,1197.4238
USA/WI/WI_2/FOODS/FOODS_2,2016-04-06,1056.73,1259.7009,1385.1442,1294.1477,1240.9646,1262.433,1237.2064,1225.109
USA/WI/WI_2/FOODS/FOODS_2,2016-04-07,1086.4486,1259.2416,1298.4502,1249.0964,1162.3529,1184.1559,1180.7184,1244.9327
USA/WI/WI_2/FOODS/FOODS_2,2016-04-08,1168.304,1264.0942,1277.0753,1301.0071,1266.8932,1217.2925,1208.9043,1270.0583
USA/WI/WI_2/FOODS/FOODS_2,2016-04-09,1226.6569,1374.4181,1511.1086,1486.5695,1381.4633,1369.5181,1301.4963,1329.5469
USA/WI/WI_2/FOODS/FOODS_2,2016-04-10,1199.2538,1393.7495,1529.2603,1432.3942,1435.0967,1399.919,1355.3619,1381.3827
USA/WI/WI_2/FOODS/FOODS_2,2016-04-11,1095.0016,1262.4214,1363.5826,1260.0164,1256.4774,1251.7292,1320.9578,1361.6257
USA/WI/WI_2/FOODS/FOODS_2,2016-04-12,1044.1294,1280.1903,1417.4573,1305.0424,1279.5322,1227.6296,1227.529,1300.0236
USA/WI/WI_2/FOODS/FOODS_2,2016-04-13,993.3155,1246.4098,1387.6273,1330.1826,1202.6565,1172.5212,1109.9248,1253.7203
USA/WI/WI_2/FOODS/FOODS_2,2016-04-14,973.6391,1142.3464,1259.0305,1283.4817,1194.6254,1047.0707,1107.046,1212.0746
USA/WI/WI_2/FOODS/FOODS_2,2016-04-15,1029.3256,1182.4606,1262.8629,1508.3745,1248.6006,1128.816,1139.72,1173.9144
USA/WI/WI_2/FOODS/FOODS_2,2016-04-16,1050.6742,1218.8542,1416.585,1469.1887,1280.692,1221.4407,1203.9531,1168.4637
USA/WI/WI_2/FOODS/FOODS_2,2016-04-17,986.2489,1127.4514,1273.0995,1143.6045,1166.1078,1134.1066,1169.4788,1149.093
USA/WI/WI_2/FOODS/FOODS_2,2016-04-18,848.8605,973.36926,1066.7632,1060.635,1054.5021,959.7298,998.20935,1052.9896
USA/WI/WI_2/FOODS/FOODS_2,2016-04-19,819.9747,812.3277,1003.425,923.6948,987.5692,870.89355,879.76917,941.2552
USA/WI/WI_2/FOODS/FOODS_2,2016-04-20,766.7192,731.4219,875.5777,744.01715,825.3741,815.18854,787.74866,872.04504
USA/WI/WI_2/FOODS/FOODS_2,2016-04-21,793.8749,680.77167,819.18115,804.33356,819.88806,757.3381,762.9322,825.66785
USA/WI/WI_2/FOODS/FOODS_2,2016-04-22,850.28766,759.0245,839.252,938.35803,913.2942,827.9164,801.13763,800.2335
USA/WI/WI_2/FOODS/FOODS_2,2016-04-23,903.9239,917.9741,981.53125,1006.28546,937.86035,837.0194,807.9679,812.02795
USA/WI/WI_2/FOODS/FOODS_2,2016-04-24,836.83655,868.8464,964.05273,899.712,982.85846,861.06104,852.8358,815.6918
USA/WI/WI_2/FOODS/FOODS_3,2016-03-28,1796.1392,1767.9517,1807.9061,1837.8787,1824.735,1710.5016,1750.4163,1808.8364
USA/WI/WI_2/FOODS/FOODS_3,2016-03-29,1755.7618,1695.2188,1724.5618,1744.7019,1724.5071,1630.67,1699.8553,1697.51
USA/WI/WI_2/FOODS/FOODS_3,2016-03-30,1797.4633,1629.2308,1734.3578,1721.7245,1726.1069,1713.8414,1720.6726,1719.6163
USA/WI/WI_2/FOODS/FOODS_3,2016-03-31,1896.5148,1836.4282,1894.9597,1982.0477,1951.8871,1947.6758,1941.1047,1854.3339
USA/WI/WI_2/FOODS/FOODS_3,2016-04-01,2274.7188,2165.156,2183.229,2360.985,2198.6858,2156.6006,2252.2952,2215.8179
USA/WI/WI_2/FOODS/FOODS_3,2016-04-02,2661.8665,2643.773,2578.8381,2706.611,2570.383,2618.4717,2698.9878,2565.8145
USA/WI/WI_2/FOODS/FOODS_3,2016-04-03,2563.6846,2629.3848,2770.8567,2625.0122,2708.111,2723.6333,2694.0671,2611.7087
USA/WI/WI_2/FOODS/FOODS_3,2016-04-04,2209.7708,2374.1155,2486.87,2285.3025,2370.4907,2379.892,2370.0793,2406.2139
USA/WI/WI_2/FOODS/FOODS_3,2016-04-05,2152.5293,2412.1514,2408.1338,2143.1392,2190.8086,2216.3826,2241.7925,2358.6768
USA/WI/WI_2/FOODS/FOODS_3,2016-04-06,2234.4443,2448.7583,2573.2983,2280.9353,2323.382,2380.6724,2208.4763,2362.959
USA/WI/WI_2/FOODS/FOODS_3,2016-04-07,2310.2327,2473.0408,2541.8057,2354.7146,2317.244,2390.899,2226.5435,2354.679
USA/WI/WI_2/FOODS/FOODS_3,2016-04-08,2598.643,2541.0059,2602.1812,2500.734,2499.5188,2470.1902,2392.0854,2511.8623
USA/WI/WI_2/FOODS/FOODS_3,2016-04-09,2932.577,2905.6157,3034.8396,2933.5515,2761.5383,2773.338,2687.0374,2773.347
USA/WI/WI_2/FOODS/FOODS_3,2016-04-10,2797.5332,2847.4187,3064.2305,2767.139,2842.9773,2791.2275,2711.712,2780.574
USA/WI/WI_2/FOODS/FOODS_3,2016-04-11,2337.3508,2494.181,2584.2656,2445.9917,2443.0562,2448.84,2359.7065,2477.9832
USA/WI/WI_2/FOODS/FOODS_3,2016-04-12,2196.3064,2464.0903,2582.66,2447.7979,2473.907,2357.2725,2139.7244,2317.9055
USA/WI/WI_2/FOODS/FOODS_3,2016-04-13,2130.6375,2452.0,2561.196,2484.6472,2364.3804,2329.1643,1999.8888,2222.654
USA/WI/WI_2/FOODS/FOODS_3,2016-04-14,2116.3474,2384.316,2479.5974,2428.7747,2456.188,2227.814,2052.7268,2135.4182
USA/WI/WI_2/FOODS/FOODS_3,2016-04-15,2373.74,2544.6895,2530.2524,2750.2434,2528.58,2477.4192,2281.666,2226.904
USA/WI/WI_2/FOODS/FOODS_3,2016-04-16,2676.8347,2759.6096,2897.324,2930.788,2646.7925,2639.873,2590.982,2465.7969
USA/WI/WI_2/FOODS/FOODS_3,2016-04-17,2460.312,2599.9197,2719.3083,2468.408,2499.6648,2434.844,2513.6594,2417.6792
USA/WI/WI_2/FOODS/FOODS_3,2016-04-18,1925.354,2110.0144,2248.8794,2217.7974,2196.336,2078.514,2035.985,2038.5248
USA/WI/WI_2/FOODS/FOODS_3,2016-04-19,1823.285,1905.47,2082.8887,1998.5874,2059.2664,1887.0175,1840.1926,1888.8796
USA/WI/WI_2/FOODS/FOODS_3,2016-04-20,1744.7408,1811.6665,1944.1575,1801.9492,1888.3901,1820.2749,1756.3126,1826.8701
USA/WI/WI_2/FOODS/FOODS_3,2016-04-21,1798.9952,1825.2275,1916.1569,1890.6671,1976.9747,1816.4985,1801.0045,1798.0905
USA/WI/WI_2/FOODS/FOODS_3,2016-04-22,2043.7263,1953.0823,2040.2203,2201.4902,2112.2366,1994.0857,2009.039,1923.9026
USA/WI/WI_2/FOODS/FOODS_3,2016-04-23,2388.6057,2184.1035,2358.696,2347.3745,2207.155,2135.4998,2292.7944,2175.7673
USA/WI/WI_2/FOODS/FOODS_3,2016-04-24,2199.4028,2143.0254,2292.8381,2149.3323,2227.6482,2070.9507,2269.542,2123.982
USA/WI/WI_2/HOBBIES,2016-03-28,223.99313,226.88258,244.41154,231.38194,243.16844,244.14241,242.67969,233.24881
USA/WI/WI_2/HOBBIES,2016-03-29,226.4753,241.70374,247.19804,236.265,242.35713,240.56929,247.4017,236.47453
USA/WI/WI_2/HOBBIES,2016-03-30,235.87741,267.07715,269.06277,250.15628,256.01385,248.16927,257.0422,241.88976
