unique_id,ds,LGBMRegressor
USA/CA/CA_4/HOBBIES,2016-04-13,315.9951716206058
USA/CA/CA_4/HOBBIES,2016-04-14,315.45568335887793
USA/CA/CA_4/HOBBIES,2016-04-15,349.5684766676621
USA/CA/CA_4/HOBBIES,2016-04-16,419.0521318500598
USA/CA/CA_4/HOBBIES,2016-04-17,388.7731549115537
USA/CA/CA_4/HOBBIES,2016-04-18,330.3436867245711
USA/CA/CA_4/HOBBIES,2016-04-19,327.0730474729609
USA/CA/CA_4/HOBBIES,2016-04-20,314.23136726373474
USA/CA/CA_4/HOBBIES,2016-04-21,312.123254995797
USA/CA/CA_4/HOBBIES,2016-04-22,331.11582826405123
USA/CA/CA_4/HOBBIES,2016-04-23,400.3750771857865
USA/CA/CA_4/HOBBIES,2016-04-24,374.8929675191387
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-03-28,349.1299154868858
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-03-29,310.9852742457979
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-03-30,300.82697763778964
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-03-31,305.9573955518805
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-01,328.701532234129
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-02,406.58517417191774
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-03,376.6210977219511
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-04,339.2985650979963
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-05,326.8748736011337
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-06,316.18997831892943
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-07,325.37716603322684
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-08,327.1497532040705
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-09,409.46358116509674
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-10,369.63958896791985
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-11,329.73575619027883
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-12,322.76718125516373
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-13,306.60025518922373
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-14,314.3652216728903
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-15,340.08456213040387
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-16,403.37101247885516
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-17,367.7370844767473
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-18,328.99446348703054
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-19,330.37800305117923
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-20,306.6578200361027
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-21,310.0011120202756
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-22,322.8770890019281
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-23,383.73126004436944
USA/CA/CA_4/HOBBIES/HOBBIES_1,2016-04-24,364.618970260644
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-03-28,11.594297747534165
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-03-29,9.829189790320157
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-03-30,11.790560657347182
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-03-31,11.629153358319511
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-01,14.327193118662779
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-02,19.45409263171336
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-03,18.029177876129282
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-04,14.7009476929553
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-05,14.7009476929553
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-06,15.007522647245276
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-07,14.695508291523172
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-08,16.170891989564698
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-09,21.51983888377984
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-10,19.322348674253966
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-11,14.642862426923102
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-12,14.40107738183429
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-13,14.751034347448774
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-14,13.86081447833143
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-15,16.206804937703378
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-16,19.93793929702297
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-17,18.541334627587744
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-18,14.433707921951319
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-19,14.330040153609971
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-20,13.716402197395638
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-21,13.86081447833143
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-22,14.810580130406986
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-23,19.93793929702297
USA/CA/CA_4/HOBBIES/HOBBIES_2,2016-04-24,17.861621593577944
USA/CA/CA_4/HOUSEHOLD,2016-03-28,473.73922049408105
USA/CA/CA_4/HOUSEHOLD,2016-03-29,442.5186103060813
USA/CA/CA_4/HOUSEHOLD,2016-03-30,450.57719757533624
USA/CA/CA_4/HOUSEHOLD,2016-03-31,448.42737203831024
USA/CA/CA_4/HOUSEHOLD,2016-04-01,481.58812130028025
USA/CA/CA_4/HOUSEHOLD,2016-04-02,584.3285413532443
USA/CA/CA_4/HOUSEHOLD,2016-04-03,580.1242647097808
USA/CA/CA_4/HOUSEHOLD,2016-04-04,472.5094491639213
USA/CA/CA_4/HOUSEHOLD,2016-04-05,459.4445436982589
USA/CA/CA_4/HOUSEHOLD,2016-04-06,457.66776020099945
USA/CA/CA_4/HOUSEHOLD,2016-04-07,461.01687297966004
USA/CA/CA_4/HOUSEHOLD,2016-04-08,479.6788517196085
USA/CA/CA_4/HOUSEHOLD,2016-04-09,586.3427531432665
USA/CA/CA_4/HOUSEHOLD,2016-04-10,588.5923778079376
USA/CA/CA_4/HOUSEHOLD,2016-04-11,466.18432681080753
USA/CA/CA_4/HOUSEHOLD,2016-04-12,444.85045940353194
USA/CA/CA_4/HOUSEHOLD,2016-04-13,442.12347911854397
USA/CA/CA_4/HOUSEHOLD,2016-04-14,448.1695581420796
USA/CA/CA_4/HOUSEHOLD,2016-04-15,464.36067618715845
USA/CA/CA_4/HOUSEHOLD,2016-04-16,564.9109048404165
USA/CA/CA_4/HOUSEHOLD,2016-04-17,555.7376756255157
USA/CA/CA_4/HOUSEHOLD,2016-04-18,447.3493702400971
USA/CA/CA_4/HOUSEHOLD,2016-04-19,430.75601977167497
USA/CA/CA_4/HOUSEHOLD,2016-04-20,440.13292760037905
USA/CA/CA_4/HOUSEHOLD,2016-04-21,440.23991632325726
USA/CA/CA_4/HOUSEHOLD,2016-04-22,450.5827496308056
USA/CA/CA_4/HOUSEHOLD,2016-04-23,545.703180135295
USA/CA/CA_4/HOUSEHOLD,2016-04-24,532.0649994638009
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_1,2016-03-28,344.79873180084945
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_1,2016-03-29,330.8743386068357
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_1,2016-03-30,326.54137241120225
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_1,2016-03-31,327.6832115834249
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_1,2016-04-01,358.9258741269097
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_1,2016-04-02,445.28726468066793
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_1,2016-04-03,442.49870951981785
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_1,2016-04-04,369.88407009038235
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_1,2016-04-05,337.1778786830361
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_1,2016-04-06,341.4728314529903
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_1,2016-04-07,341.28905472457143
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_1,2016-04-08,350.765547373919
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_1,2016-04-09,434.5930422595361
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_1,2016-04-10,435.60823889840344
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_1,2016-04-11,364.73699553945016
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_1,2016-04-12,334.3115467421775
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_1,2016-04-13,321.75111480277604
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_1,2016-04-14,315.1125089690766
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_1,2016-04-15,346.2426775540822
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_1,2016-04-16,428.96737857227083
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_1,2016-04-17,425.80113604563076
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_1,2016-04-18,347.0242762639572
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_1,2016-04-19,322.74323621317046
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_1,2016-04-20,320.7926438830864
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_1,2016-04-21,321.890854423322
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_1,2016-04-22,341.08663372075995
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_1,2016-04-23,419.1052861490878
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_1,2016-04-24,409.17030954073545
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_2,2016-03-28,119.62191532186463
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_2,2016-03-29,117.6010518574835
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_2,2016-03-30,118.71398314638243
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_2,2016-03-31,120.34558561354767
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_2,2016-04-01,128.42369627172593
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_2,2016-04-02,151.91850265048066
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_2,2016-04-03,150.72141416166068
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_2,2016-04-04,117.09770475342721
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_2,2016-04-05,117.67239714347183
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_2,2016-04-06,123.1347798007562
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_2,2016-04-07,114.9252148383197
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_2,2016-04-08,122.92846623795566
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_2,2016-04-09,155.3224881563782
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_2,2016-04-10,145.61984222765636
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_2,2016-04-11,112.6340066553256
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_2,2016-04-12,110.95812276398777
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_2,2016-04-13,112.81153590366495
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_2,2016-04-14,112.98079527338993
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_2,2016-04-15,121.07294628493372
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_2,2016-04-16,150.33005753456942
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_2,2016-04-17,147.00287427392215
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_2,2016-04-18,109.88666398878287
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_2,2016-04-19,107.48141507787508
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_2,2016-04-20,109.37582650220277
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_2,2016-04-21,108.67367106068939
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_2,2016-04-22,116.23499038912418
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_2,2016-04-23,139.73133462302027
USA/CA/CA_4/HOUSEHOLD/HOUSEHOLD_2,2016-04-24,141.5638132123664
USA/TX,2016-03-28,10801.825623505143
USA/TX,2016-03-29,9203.49728385176
USA/TX,2016-03-30,9000.148836395127
USA/TX,2016-03-31,9388.308227891637
USA/TX,2016-04-01,11182.522050920403
USA/TX,2016-04-02,14052.925155550996
USA/TX,2016-04-03,14504.751086937196
USA/TX,2016-04-04,12200.871965300554
USA/TX,2016-04-05,10459.145273937194
USA/TX,2016-04-06,10414.827144178276
USA/TX,2016-04-07,10213.309331214268
USA/TX,2016-04-08,11251.750977310596
USA/TX,2016-04-09,13784.832104037794
USA/TX,2016-04-10,13841.94407908668
USA/TX,2016-04-11,11248.175801047386
USA/TX,2016-04-12,10369.340307702934
USA/TX,2016-04-13,9765.763494733868
USA/TX,2016-04-14,10247.340517343151
USA/TX,2016-04-15,10438.211742040694
USA/TX,2016-04-16,13310.90414380137
USA/TX,2016-04-17,13830.804322042755
USA/TX,2016-04-18,10644.508710117885
USA/TX,2016-04-19,9513.58960900569
USA/TX,2016-04-20,9264.675634318488
USA/TX,2016-04-21,9520.921786987927
USA/TX,2016-04-22,10406.071366788361
USA/TX,2016-04-23,13485.710629684614
USA/TX,2016-04-24,13847.92657262572
USA/TX/TX_1,2016-03-28,3074.3832163516554
USA/TX/TX_1,2016-03-29,2893.050638633497
USA/TX/TX_1,2016-03-30,2704.8184582064628
USA/TX/TX_1,2016-03-31,2826.698762932651
USA/TX/TX_1,2016-04-01,3207.2947804644286
USA/TX/TX_1,2016-04-02,3905.377945559095
USA/TX/TX_1,2016-04-03,4213.8535895322
USA/TX/TX_1,2016-04-04,3164.85656509053
USA/TX/TX_1,2016-04-05,2868.7464707389363
USA/TX/TX_1,2016-04-06,2919.6174345059776
USA/TX/TX_1,2016-04-07,3028.0783318680233
USA/TX/TX_1,2016-04-08,3196.62345674186
USA/TX/TX_1,2016-04-09,4047.780458456765
USA/TX/TX_1,2016-04-10,4409.441958502176
USA/TX/TX_1,2016-04-11,3217.2004175884963
USA/TX/TX_1,2016-04-12,2996.0391217314705
USA/TX/TX_1,2016-04-13,2926.0121002935175
USA/TX/TX_1,2016-04-14,2923.1017944666232
USA/TX/TX_1,2016-04-15,3050.551000264174
USA/TX/TX_1,2016-04-16,3879.287455675559
USA/TX/TX_1,2016-04-17,4278.389330365873
USA/TX/TX_1,2016-04-18,2911.515013722177
USA/TX/TX_1,2016-04-19,2802.667939340676
USA/TX/TX_1,2016-04-20,2834.4372716324483
USA/TX/TX_1,2016-04-21,2926.0349815240597
USA/TX/TX_1,2016-04-22,3029.96331951623
USA/TX/TX_1,2016-04-23,3838.0240479484605
USA/TX/TX_1,2016-04-24,4114.828116328771
USA/TX/TX_1/FOODS,2016-03-28,1984.3224435338254
USA/TX/TX_1/FOODS,2016-03-29,1820.7627203073823
USA/TX/TX_1/FOODS,2016-03-30,1765.5589258499622
USA/TX/TX_1/FOODS,2016-03-31,1796.5663632063438
USA/TX/TX_1/FOODS,2016-04-01,1998.053305377447
USA/TX/TX_1/FOODS,2016-04-02,2553.2952985017128
USA/TX/TX_1/FOODS,2016-04-03,2675.467163728837
USA/TX/TX_1/FOODS,2016-04-04,1922.784252913057
USA/TX/TX_1/FOODS,2016-04-05,1898.4945536418832
USA/TX/TX_1/FOODS,2016-04-06,1810.8317590987897
USA/TX/TX_1/FOODS,2016-04-07,1795.6440991471584
USA/TX/TX_1/FOODS,2016-04-08,2052.130417888887
USA/TX/TX_1/FOODS,2016-04-09,2476.6196606667736
USA/TX/TX_1/FOODS,2016-04-10,2622.9122788916657
USA/TX/TX_1/FOODS,2016-04-11,1961.8735919579474
USA/TX/TX_1/FOODS,2016-04-12,1881.8757770090604
USA/TX/TX_1/FOODS,2016-04-13,1826.403982193352
USA/TX/TX_1/FOODS,2016-04-14,1813.2076959602396
USA/TX/TX_1/FOODS,2016-04-15,2003.5518201935997
USA/TX/TX_1/FOODS,2016-04-16,2422.2246054587217
USA/TX/TX_1/FOODS,2016-04-17,2595.3995947737862
USA/TX/TX_1/FOODS,2016-04-18,1948.9524509074288
USA/TX/TX_1/FOODS,2016-04-19,1800.7910021480955
USA/TX/TX_1/FOODS,2016-04-20,1772.6791912435583
USA/TX/TX_1/FOODS,2016-04-21,1797.1856805842756
USA/TX/TX_1/FOODS,2016-04-22,2037.687785850999
USA/TX/TX_1/FOODS,2016-04-23,2490.8736900786134
USA/TX/TX_1/FOODS,2016-04-24,2669.3243324953287
USA/TX/TX_1/FOODS/FOODS_1,2016-03-28,217.79462142033657
USA/TX/TX_1/FOODS/FOODS_1,2016-03-29,204.1341604624453
USA/TX/TX_1/FOODS/FOODS_1,2016-03-30,202.89918207142964
USA/TX/TX_1/FOODS/FOODS_1,2016-03-31,205.17620551193602
USA/TX/TX_1/FOODS/FOODS_1,2016-04-01,226.56224855255817
USA/TX/TX_1/FOODS/FOODS_1,2016-04-02,259.28369117927775
USA/TX/TX_1/FOODS/FOODS_1,2016-04-03,242.41124078503393
USA/TX/TX_1/FOODS/FOODS_1,2016-04-04,192.66036117832329
USA/TX/TX_1/FOODS/FOODS_1,2016-04-05,190.134153103915
USA/TX/TX_1/FOODS/FOODS_1,2016-04-06,192.40417514552558
USA/TX/TX_1/FOODS/FOODS_1,2016-04-07,199.29431184491827
USA/TX/TX_1/FOODS/FOODS_1,2016-04-08,220.65338558998684
USA/TX/TX_1/FOODS/FOODS_1,2016-04-09,255.31229596620037
USA/TX/TX_1/FOODS/FOODS_1,2016-04-10,244.5520638741303
USA/TX/TX_1/FOODS/FOODS_1,2016-04-11,185.4075720215077
USA/TX/TX_1/FOODS/FOODS_1,2016-04-12,186.31183239635646
USA/TX/TX_1/FOODS/FOODS_1,2016-04-13,186.5842846141226
USA/TX/TX_1/FOODS/FOODS_1,2016-04-14,190.76874195416647
USA/TX/TX_1/FOODS/FOODS_1,2016-04-15,206.62792515794007
USA/TX/TX_1/FOODS/FOODS_1,2016-04-16,242.6735065932985
USA/TX/TX_1/FOODS/FOODS_1,2016-04-17,226.75096114558187
USA/TX/TX_1/FOODS/FOODS_1,2016-04-18,182.24766336345857
USA/TX/TX_1/FOODS/FOODS_1,2016-04-19,180.9986384877336
USA/TX/TX_1/FOODS/FOODS_1,2016-04-20,183.80784947224174
USA/TX/TX_1/FOODS/FOODS_1,2016-04-21,183.93494205320758
USA/TX/TX_1/FOODS/FOODS_1,2016-04-22,214.21892795964231
USA/TX/TX_1/FOODS/FOODS_1,2016-04-23,249.41212902629525
USA/TX/TX_1/FOODS/FOODS_1,2016-04-24,234.23447384381112
USA/TX/TX_1/FOODS/FOODS_2,2016-03-28,312.080484545878
USA/TX/TX_1/FOODS/FOODS_2,2016-03-29,293.33373457524357
USA/TX/TX_1/FOODS/FOODS_2,2016-03-30,275.68591233236646
USA/TX/TX_1/FOODS/FOODS_2,2016-03-31,274.1310376071894
USA/TX/TX_1/FOODS/FOODS_2,2016-04-01,306.25079683440146
USA/TX/TX_1/FOODS/FOODS_2,2016-04-02,394.60505662628094
USA/TX/TX_1/FOODS/FOODS_2,2016-04-03,438.11318744244534
USA/TX/TX_1/FOODS/FOODS_2,2016-04-04,359.2542255025519
USA/TX/TX_1/FOODS/FOODS_2,2016-04-05,326.67915838395663
USA/TX/TX_1/FOODS/FOODS_2,2016-04-06,301.8565738912651
USA/TX/TX_1/FOODS/FOODS_2,2016-04-07,308.29005977524673
USA/TX/TX_1/FOODS/FOODS_2,2016-04-08,329.96162070541004
USA/TX/TX_1/FOODS/FOODS_2,2016-04-09,409.20268680478347
USA/TX/TX_1/FOODS/FOODS_2,2016-04-10,441.31169761675017
USA/TX/TX_1/FOODS/FOODS_2,2016-04-11,352.3415515514257
USA/TX/TX_1/FOODS/FOODS_2,2016-04-12,327.830150870188
USA/TX/TX_1/FOODS/FOODS_2,2016-04-13,313.1261973420571
USA/TX/TX_1/FOODS/FOODS_2,2016-04-14,301.911509641812
USA/TX/TX_1/FOODS/FOODS_2,2016-04-15,314.1707665733211
USA/TX/TX_1/FOODS/FOODS_2,2016-04-16,376.39121709966736
USA/TX/TX_1/FOODS/FOODS_2,2016-04-17,421.016824752316
USA/TX/TX_1/FOODS/FOODS_2,2016-04-18,335.43791367450376
USA/TX/TX_1/FOODS/FOODS_2,2016-04-19,309.1816454412204
USA/TX/TX_1/FOODS/FOODS_2,2016-04-20,291.6455386732927
USA/TX/TX_1/FOODS/FOODS_2,2016-04-21,287.3677102831357
USA/TX/TX_1/FOODS/FOODS_2,2016-04-22,307.1282229704872
USA/TX/TX_1/FOODS/FOODS_2,2016-04-23,370.84667533234597
USA/TX/TX_1/FOODS/FOODS_2,2016-04-24,411.54841677215836
USA/TX/TX_1/FOODS/FOODS_3,2016-03-28,1407.9876879710714
USA/TX/TX_1/FOODS/FOODS_3,2016-03-29,1325.0744714347265
USA/TX/TX_1/FOODS/FOODS_3,2016-03-30,1282.8909053836585
USA/TX/TX_1/FOODS/FOODS_3,2016-03-31,1284.9461345331
USA/TX/TX_1/FOODS/FOODS_3,2016-04-01,1395.3782090368034
USA/TX/TX_1/FOODS/FOODS_3,2016-04-02,1766.440837038764
USA/TX/TX_1/FOODS/FOODS_3,2016-04-03,1858.9202892590015
USA/TX/TX_1/FOODS/FOODS_3,2016-04-04,1465.1921882505628
USA/TX/TX_1/FOODS/FOODS_3,2016-04-05,1322.6644863691524
USA/TX/TX_1/FOODS/FOODS_3,2016-04-06,1279.6247493068927
USA/TX/TX_1/FOODS/FOODS_3,2016-04-07,1304.1634109866184
USA/TX/TX_1/FOODS/FOODS_3,2016-04-08,1435.4250667014041
USA/TX/TX_1/FOODS/FOODS_3,2016-04-09,1720.7047242092387
USA/TX/TX_1/FOODS/FOODS_3,2016-04-10,1876.970842691183
USA/TX/TX_1/FOODS/FOODS_3,2016-04-11,1368.0629552732494
USA/TX/TX_1/FOODS/FOODS_3,2016-04-12,1287.1128602847086
USA/TX/TX_1/FOODS/FOODS_3,2016-04-13,1244.6611819342609
USA/TX/TX_1/FOODS/FOODS_3,2016-04-14,1302.3655350368447
USA/TX/TX_1/FOODS/FOODS_3,2016-04-15,1421.1572101821134
USA/TX/TX_1/FOODS/FOODS_3,2016-04-16,1717.1453103750569
USA/TX/TX_1/FOODS/FOODS_3,2016-04-17,1824.607509238657
USA/TX/TX_1/FOODS/FOODS_3,2016-04-18,1299.633415474753
USA/TX/TX_1/FOODS/FOODS_3,2016-04-19,1240.1750407994532
USA/TX/TX_1/FOODS/FOODS_3,2016-04-20,1221.1560242902367
USA/TX/TX_1/FOODS/FOODS_3,2016-04-21,1247.7078608689606
USA/TX/TX_1/FOODS/FOODS_3,2016-04-22,1342.3139296650093
USA/TX/TX_1/FOODS/FOODS_3,2016-04-23,1690.7253669653494
USA/TX/TX_1/FOODS/FOODS_3,2016-04-24,1849.0105215180017
USA/TX/TX_1/HOBBIES,2016-03-28,231.6178068948992
USA/TX/TX_1/HOBBIES,2016-03-29,228.26165280144028
USA/TX/TX_1/HOBBIES,2016-03-30,225.40517820825622
USA/TX/TX_1/HOBBIES,2016-03-31,233.49045237511078
USA/TX/TX_1/HOBBIES,2016-04-01,257.7359754354915
USA/TX/TX_1/HOBBIES,2016-04-02,319.2688752770054
USA/TX/TX_1/HOBBIES,2016-04-03,344.20465451903885
USA/TX/TX_1/HOBBIES,2016-04-04,240.28071721123206
USA/TX/TX_1/HOBBIES,2016-04-05,237.00882102915526
USA/TX/TX_1/HOBBIES,2016-04-06,232.2349891572908
USA/TX/TX_1/HOBBIES,2016-04-07,238.884497127189
USA/TX/TX_1/HOBBIES,2016-04-08,259.79050030494443
USA/TX/TX_1/HOBBIES,2016-04-09,326.7426463728447
USA/TX/TX_1/HOBBIES,2016-04-10,344.9942919969282
USA/TX/TX_1/HOBBIES,2016-04-11,235.0729544340683
USA/TX/TX_1/HOBBIES,2016-04-12,238.423361898084
USA/TX/TX_1/HOBBIES,2016-04-13,231.09595974761285
USA/TX/TX_1/HOBBIES,2016-04-14,235.19284699410449
USA/TX/TX_1/HOBBIES,2016-04-15,258.0032199219411
USA/TX/TX_1/HOBBIES,2016-04-16,329.77106784067627
USA/TX/TX_1/HOBBIES,2016-04-17,330.71756868345824
USA/TX/TX_1/HOBBIES,2016-04-18,233.64736404261163
USA/TX/TX_1/HOBBIES,2016-04-19,227.55053505896615
USA/TX/TX_1/HOBBIES,2016-04-20,228.4977182018575
USA/TX/TX_1/HOBBIES,2016-04-21,229.89704166560168
USA/TX/TX_1/HOBBIES,2016-04-22,255.10725481225546
USA/TX/TX_1/HOBBIES,2016-04-23,326.2796482358028
USA/TX/TX_1/HOBBIES,2016-04-24,321.44974483355054
USA/TX/TX_1/HOBBIES/HOBBIES_1,2016-03-28,202.84194364925014
USA/TX/TX_1/HOBBIES/HOBBIES_1,2016-03-29,201.94501483112262
USA/TX/TX_1/HOBBIES/HOBBIES_1,2016-03-30,199.60601743422959
USA/TX/TX_1/HOBBIES/HOBBIES_1,2016-03-31,203.26810400664345
USA/TX/TX_1/HOBBIES/HOBBIES_1,2016-04-01,231.28487982745904
USA/TX/TX_1/HOBBIES/HOBBIES_1,2016-04-02,283.9553271747288
USA/TX/TX_1/HOBBIES/HOBBIES_1,2016-04-03,302.22366314694017
USA/TX/TX_1/HOBBIES/HOBBIES_1,2016-04-04,209.12078429942832
USA/TX/TX_1/HOBBIES/HOBBIES_1,2016-04-05,209.69799745547644
USA/TX/TX_1/HOBBIES/HOBBIES_1,2016-04-06,207.68026045481358
USA/TX/TX_1/HOBBIES/HOBBIES_1,2016-04-07,212.53733082827452
USA/TX/TX_1/HOBBIES/HOBBIES_1,2016-04-08,238.0032878577605
USA/TX/TX_1/HOBBIES/HOBBIES_1,2016-04-09,291.00199152766936
USA/TX/TX_1/HOBBIES/HOBBIES_1,2016-04-10,289.38590638612595
USA/TX/TX_1/HOBBIES/HOBBIES_1,2016-04-11,205.9309287648
USA/TX/TX_1/HOBBIES/HOBBIES_1,2016-04-12,204.63903949715692
USA/TX/TX_1/HOBBIES/HOBBIES_1,2016-04-13,205.48955661237827
USA/TX/TX_1/HOBBIES/HOBBIES_1,2016-04-14,209.9203082731875
USA/TX/TX_1/HOBBIES/HOBBIES_1,2016-04-15,233.36216478872237
USA/TX/TX_1/HOBBIES/HOBBIES_1,2016-04-16,292.8665096877745
USA/TX/TX_1/HOBBIES/HOBBIES_1,2016-04-17,280.9518388257204
USA/TX/TX_1/HOBBIES/HOBBIES_1,2016-04-18,201.70139508145337
USA/TX/TX_1/HOBBIES/HOBBIES_1,2016-04-19,201.2111288721925
USA/TX/TX_1/HOBBIES/HOBBIES_1,2016-04-20,203.8048812117114
USA/TX/TX_1/HOBBIES/HOBBIES_1,2016-04-21,207.17964832260742
USA/TX/TX_1/HOBBIES/HOBBIES_1,2016-04-22,235.29422832073715
USA/TX/TX_1/HOBBIES/HOBBIES_1,2016-04-23,287.18243782463435
USA/TX/TX_1/HOBBIES/HOBBIES_1,2016-04-24,273.9127867350129
